Center Lat,Min Lat,Max Lat,Center Lon,Min Lon,Max Lon,row index (1-based),column index (1-based)
42.29403,42.23825,42.34983,-121.90269,-121.97811,-121.82727,27,63
42.29519,42.23941,42.35098,-121.75185,-121.82727,-121.67643,27,64
42.29613,42.24034,42.35192,-121.60101,-121.67643,-121.52558,27,65
42.29687,42.24108,42.35266,-121.45015,-121.52558,-121.37472,27,66
42.29738,42.24160,42.35318,-121.29929,-121.37472,-121.22386,27,67
42.29770,42.24191,42.35349,-121.14844,-121.22386,-121.07301,27,68
42.29780,42.24201,42.35360,-120.99759,-121.07301,-120.92216,27,69
42.29769,42.24190,42.35349,-120.84673,-120.92216,-120.77129,27,70
42.29737,42.24158,42.35316,-120.69586,-120.77129,-120.62044,27,71
42.29684,42.24106,42.35264,-120.54501,-120.62044,-120.46959,27,72
42.29611,42.24032,42.35190,-120.39417,-120.46959,-120.31874,27,73
42.29516,42.23937,42.35095,-120.24332,-120.31874,-120.16789,27,74
42.29400,42.23821,42.34979,-120.09247,-120.16789,-120.01705,27,75
42.29263,42.23685,42.34842,-119.94164,-120.01705,-119.86622,27,76
42.29105,42.23526,42.34684,-119.79080,-119.86622,-119.71539,27,77
42.28926,42.23348,42.34505,-119.63998,-119.71539,-119.56458,27,78
42.28725,42.23148,42.34304,-119.48918,-119.56458,-119.41378,27,79
42.28505,42.22928,42.34083,-119.33838,-119.41378,-119.26299,27,80
42.28262,42.22685,42.33840,-119.18759,-119.26299,-119.11221,27,81
42.27999,42.22422,42.33577,-119.03682,-119.11221,-118.96144,27,82
42.27716,42.22139,42.33293,-118.88606,-118.96144,-118.81069,27,83
42.27411,42.21834,42.32988,-118.73532,-118.81069,-118.65996,27,84
42.27085,42.21509,42.32661,-118.58459,-118.65996,-118.50923,27,85
42.26738,42.21162,42.32314,-118.43387,-118.50923,-118.35852,27,86
42.26369,42.20794,42.31946,-118.28317,-118.35852,-118.20784,27,87
42.25981,42.20405,42.31556,-118.13251,-118.20784,-118.05717,27,88
42.25571,42.19996,42.31146,-117.98184,-118.05717,-117.90652,27,89
42.25139,42.19565,42.30714,-117.83121,-117.90652,-117.75591,27,90
42.24687,42.19114,42.30262,-117.68060,-117.75591,-117.60532,27,91
42.24215,42.18641,42.29788,-117.53003,-117.60532,-117.45474,27,92
42.23721,42.18148,42.29294,-117.37946,-117.45474,-117.30418,27,93
42.23206,42.17634,42.28779,-117.22891,-117.30418,-117.15366,27,94
42.22670,42.17098,42.28242,-117.07840,-117.15366,-117.00316,27,95
42.22113,42.16542,42.27685,-116.92792,-117.00316,-116.85269,27,96
42.21536,42.15965,42.27107,-116.77747,-116.85269,-116.70226,27,97
42.20937,42.15367,42.26508,-116.62704,-116.70226,-116.55185,27,98
42.20317,42.14748,42.25887,-116.47665,-116.55185,-116.40147,27,99
42.19677,42.14109,42.25246,-116.32629,-116.40147,-116.25113,27,100
42.19016,42.13448,42.24584,-116.17596,-116.25113,-116.10081,27,101
42.18334,42.12767,42.23902,-116.02567,-116.10081,-115.95054,27,102
42.17630,42.12064,42.23198,-115.87541,-115.95054,-115.80030,27,103
42.16906,42.11340,42.22473,-115.72519,-115.80030,-115.65010,27,104
42.16162,42.10596,42.21728,-115.57501,-115.65010,-115.49994,27,105
42.15396,42.09832,42.20961,-115.42487,-115.49994,-115.34981,27,106
42.14609,42.09046,42.20174,-115.27475,-115.34981,-115.19972,27,107
42.13802,42.08239,42.19366,-115.12469,-115.19972,-115.04967,27,108
42.12974,42.07412,42.18536,-114.97466,-115.04967,-114.89967,27,109
42.12125,42.06563,42.17686,-114.82468,-114.89967,-114.74970,27,110
42.11255,42.05694,42.16816,-114.67473,-114.74970,-114.59978,27,111
42.10364,42.04804,42.15924,-114.52484,-114.59978,-114.44991,27,112
42.09452,42.03894,42.15012,-114.37498,-114.44991,-114.30009,27,113
42.08520,42.02962,42.14078,-114.22519,-114.30009,-114.15031,27,114
42.07567,42.02010,42.13124,-114.07542,-114.15031,-114.00057,27,115
42.06593,42.01037,42.12149,-113.92572,-114.00057,-113.85089,27,116
42.05597,42.00043,42.11153,-113.77606,-113.85089,-113.70126,27,117
42.04582,41.99028,42.10137,-113.62645,-113.70126,-113.55167,27,118
42.03546,41.97993,42.09100,-113.47690,-113.55167,-113.40215,27,119
42.02489,41.96937,42.08042,-113.32739,-113.40215,-113.25267,27,120
42.01411,41.95861,42.06963,-113.17795,-113.25267,-113.10324,27,121
42.00314,41.94764,42.05864,-113.02853,-113.10324,-112.95387,27,122
41.99194,41.93646,42.04743,-112.87921,-112.95387,-112.80457,27,123
41.98055,41.92507,42.03602,-112.72992,-112.80457,-112.65530,27,124
41.96894,41.91348,42.02441,-112.58069,-112.65530,-112.50610,27,125
41.95713,41.90168,42.01258,-112.43152,-112.50610,-112.35697,27,126
41.94512,41.88968,42.00056,-112.28242,-112.35697,-112.20790,27,127
41.93289,41.87747,41.98832,-112.13338,-112.20790,-112.05888,27,128
41.92046,41.86505,41.97588,-111.98439,-112.05888,-111.90993,27,129
41.90782,41.85242,41.96323,-111.83548,-111.90993,-111.76105,27,130
41.89498,41.83959,41.95037,-111.68661,-111.76105,-111.61221,27,131
41.88194,41.82656,41.93732,-111.53781,-111.61221,-111.46346,27,132
41.86868,41.81332,41.92405,-111.38910,-111.46346,-111.31476,27,133
41.85523,41.79988,41.91059,-111.24042,-111.31476,-111.16612,27,134
41.84157,41.78624,41.89691,-111.09183,-111.16612,-111.01756,27,135
41.82770,41.77238,41.88302,-110.94330,-111.01756,-110.86908,27,136
41.81362,41.75831,41.86893,-110.79486,-110.86908,-110.72066,27,137
41.79935,41.74405,41.85464,-110.64647,-110.72066,-110.57231,27,138
41.78486,41.72958,41.84015,-110.49815,-110.57231,-110.42403,27,139
41.77018,41.71491,41.82545,-110.34991,-110.42403,-110.27583,27,140
41.75528,41.70003,41.81053,-110.20175,-110.27583,-110.12770,27,141
41.74018,41.68495,41.79543,-110.05365,-110.12770,-109.97964,27,142
41.72489,41.66967,41.78011,-109.90564,-109.97964,-109.83167,27,143
41.70939,41.65418,41.76460,-109.75769,-109.83167,-109.68376,27,144
41.69368,41.63849,41.74887,-109.60983,-109.68376,-109.53593,27,145
41.67777,41.62259,41.73295,-109.46204,-109.53593,-109.38818,27,146
41.66166,41.60650,41.71681,-109.31433,-109.38818,-109.24052,27,147
41.64534,41.59020,41.70049,-109.16670,-109.24052,-109.09293,27,148
41.62881,41.57369,41.68394,-109.01917,-109.09293,-108.94543,27,149
41.61209,41.55699,41.66720,-108.87169,-108.94543,-108.79800,27,150
41.59517,41.54008,41.65027,-108.72430,-108.79800,-108.65066,27,151
41.57803,41.52296,41.63312,-108.57701,-108.65066,-108.50341,27,152
42.35378,42.29804,42.40953,-124.47168,-124.54710,-124.39625,28,46
42.35851,42.30277,42.41426,-124.32082,-124.39625,-124.24537,28,47
42.36303,42.30728,42.41878,-124.16992,-124.24537,-124.09447,28,48
42.36735,42.31159,42.42311,-124.01901,-124.09447,-123.94354,28,49
42.37145,42.31569,42.42721,-123.86807,-123.94354,-123.79259,28,50
42.37533,42.31957,42.43110,-123.71710,-123.79259,-123.64162,28,51
42.37902,42.32325,42.43479,-123.56613,-123.64162,-123.49063,28,52
42.38248,42.32672,42.43826,-123.41513,-123.49063,-123.33962,28,53
42.38575,42.32998,42.44152,-123.26411,-123.33962,-123.18860,28,54
42.38880,42.33302,42.44458,-123.11308,-123.18860,-123.03756,28,55
42.39163,42.33586,42.44742,-122.96204,-123.03756,-122.88651,28,56
42.39426,42.33849,42.45005,-122.81097,-122.88651,-122.73544,28,57
42.39669,42.34090,42.45247,-122.65991,-122.73544,-122.58437,28,58
42.39890,42.34311,42.45469,-122.50882,-122.58437,-122.43327,28,59
42.40089,42.34511,42.45668,-122.35773,-122.43327,-122.28218,28,60
42.40267,42.34688,42.45846,-122.20663,-122.28218,-122.13107,28,61
42.40426,42.34846,42.46005,-122.05551,-122.13107,-121.97995,28,62
42.40562,42.34983,42.46142,-121.90439,-121.97995,-121.82883,28,63
42.40678,42.35098,42.46257,-121.75327,-121.82883,-121.67770,28,64
42.40772,42.35192,42.46352,-121.60214,-121.67770,-121.52657,28,65
42.40845,42.35266,42.46425,-121.45100,-121.52657,-121.37543,28,66
42.40898,42.35318,42.46478,-121.29987,-121.37543,-121.22429,28,67
42.40929,42.35349,42.46509,-121.14871,-121.22429,-121.07314,28,68
42.40939,42.35360,42.46519,-120.99757,-121.07314,-120.92200,28,69
42.40928,42.35349,42.46508,-120.84644,-120.92200,-120.77086,28,70
42.40896,42.35316,42.46476,-120.69528,-120.77086,-120.61972,28,71
42.40844,42.35264,42.46424,-120.54416,-120.61972,-120.46859,28,72
42.40770,42.35190,42.46350,-120.39302,-120.46859,-120.31745,28,73
42.40674,42.35095,42.46254,-120.24188,-120.31745,-120.16632,28,74
42.40559,42.34979,42.46138,-120.09076,-120.16632,-120.01520,28,75
42.40421,42.34842,42.46000,-119.93964,-120.01520,-119.86408,28,76
42.40263,42.34684,42.45842,-119.78853,-119.86408,-119.71297,28,77
42.40083,42.34505,42.45662,-119.63742,-119.71297,-119.56187,28,78
42.39882,42.34304,42.45461,-119.48633,-119.56187,-119.41078,28,79
42.39661,42.34083,42.45240,-119.33524,-119.41078,-119.25970,28,80
42.39419,42.33840,42.44997,-119.18417,-119.25970,-119.10864,28,81
42.39155,42.33577,42.44733,-119.03311,-119.10864,-118.95760,28,82
42.38870,42.33293,42.44448,-118.88208,-118.95760,-118.80656,28,83
42.38565,42.32988,42.44143,-118.73105,-118.80656,-118.65554,28,84
42.38238,42.32661,42.43815,-118.58003,-118.65554,-118.50453,28,85
42.37890,42.32314,42.43468,-118.42903,-118.50453,-118.35354,28,86
42.37522,42.31946,42.43098,-118.27805,-118.35354,-118.20258,28,87
42.37132,42.31556,42.42708,-118.12711,-118.20258,-118.05164,28,88
42.36721,42.31146,42.42297,-117.97617,-118.05164,-117.90070,28,89
42.36289,42.30714,42.41865,-117.82524,-117.90070,-117.74979,28,90
42.35836,42.30262,42.41411,-117.67435,-117.74979,-117.59891,28,91
42.35362,42.29788,42.40937,-117.52347,-117.59891,-117.44805,28,92
42.34867,42.29294,42.40441,-117.37263,-117.44805,-117.29722,28,93
42.34352,42.28779,42.39925,-117.22180,-117.29722,-117.14641,28,94
42.33815,42.28242,42.39388,-117.07101,-117.14641,-116.99564,28,95
42.33257,42.27685,42.38829,-116.92026,-116.99564,-116.84489,28,96
42.32678,42.27107,42.38250,-116.76952,-116.84489,-116.69416,28,97
42.32079,42.26508,42.37650,-116.61880,-116.69416,-116.54347,28,98
42.31457,42.25887,42.37028,-116.46814,-116.54347,-116.39282,28,99
42.30816,42.25246,42.36386,-116.31750,-116.39282,-116.24220,28,100
42.30153,42.24584,42.35723,-116.16689,-116.24220,-116.09160,28,101
42.29470,42.23902,42.35039,-116.01631,-116.09160,-115.94104,28,102
42.28765,42.23198,42.34333,-115.86577,-115.94104,-115.79052,28,103
42.28040,42.22473,42.33607,-115.71527,-115.79052,-115.64003,28,104
42.27294,42.21728,42.32860,-115.56479,-115.64003,-115.48958,28,105
42.26526,42.20961,42.32092,-115.41437,-115.48958,-115.33917,28,106
42.25738,42.20174,42.31303,-115.26398,-115.33917,-115.18880,28,107
42.24929,42.19366,42.30493,-115.11363,-115.18880,-115.03848,28,108
42.24099,42.18536,42.29662,-114.96332,-115.03848,-114.88819,28,109
42.23248,42.17686,42.28811,-114.81306,-114.88819,-114.73795,28,110
42.22377,42.16816,42.27938,-114.66284,-114.73795,-114.58775,28,111
42.21484,42.15924,42.27045,-114.51266,-114.58775,-114.43761,28,112
42.20571,42.15012,42.26130,-114.36255,-114.43761,-114.28751,28,113
42.19636,42.14078,42.25195,-114.21246,-114.28751,-114.13744,28,114
42.18681,42.13124,42.24239,-114.06241,-114.13744,-113.98742,28,115
42.17706,42.12149,42.23262,-113.91243,-113.98742,-113.83746,28,116
42.16708,42.11153,42.22265,-113.76250,-113.83746,-113.68755,28,117
42.15691,42.10137,42.21246,-113.61261,-113.68755,-113.53769,28,118
42.14654,42.09100,42.20207,-113.46277,-113.53769,-113.38788,28,119
42.13594,42.08042,42.19147,-113.31299,-113.38788,-113.23813,28,120
42.12514,42.06963,42.18066,-113.16327,-113.23813,-113.08843,28,121
42.11414,42.05864,42.16964,-113.01360,-113.08843,-112.93879,28,122
42.10292,42.04743,42.15842,-112.86398,-112.93879,-112.78920,28,123
42.09150,42.03602,42.14699,-112.71442,-112.78920,-112.63966,28,124
42.07987,42.02441,42.13535,-112.56491,-112.63966,-112.49020,28,125
42.06804,42.01258,42.12350,-112.41548,-112.49020,-112.34079,28,126
42.05599,42.00056,42.11144,-112.26610,-112.34079,-112.19144,28,127
42.04375,41.98832,42.09919,-112.11678,-112.19144,-112.04214,28,128
42.03130,41.97588,42.08672,-111.96751,-112.04214,-111.89292,28,129
42.01864,41.96323,42.07405,-111.81833,-111.89292,-111.74376,28,130
42.00577,41.95037,42.06117,-111.66919,-111.74376,-111.59465,28,131
41.99269,41.93732,42.04808,-111.52011,-111.59465,-111.44562,28,132
41.97942,41.92405,42.03479,-111.37112,-111.44562,-111.29665,28,133
41.96594,41.91059,42.02130,-111.22218,-111.29665,-111.14775,28,134
41.95224,41.89691,42.00759,-111.07332,-111.14775,-110.99892,28,135
41.93835,41.88302,41.99368,-110.92453,-110.99892,-110.85016,28,136
41.92425,41.86893,41.97956,-110.77579,-110.85016,-110.70146,28,137
41.90994,41.85464,41.96525,-110.62714,-110.70146,-110.55284,28,138
41.89543,41.84015,41.95072,-110.47855,-110.55284,-110.40430,28,139
41.88071,41.82545,41.93599,-110.33005,-110.40430,-110.25583,28,140
41.86578,41.81053,41.92105,-110.18161,-110.25583,-110.10742,28,141
41.85067,41.79543,41.90591,-110.03323,-110.10742,-109.95909,28,142
41.83533,41.78011,41.89057,-109.88495,-109.95909,-109.81085,28,143
41.81981,41.76460,41.87502,-109.73676,-109.81085,-109.66269,28,144
41.80406,41.74887,41.85927,-109.58862,-109.66269,-109.51459,28,145
41.78812,41.73295,41.84331,-109.44055,-109.51459,-109.36657,28,146
41.77197,41.71681,41.82714,-109.29259,-109.36657,-109.21864,28,147
41.75563,41.70049,41.81078,-109.14468,-109.21864,-109.07079,28,148
41.73907,41.68394,41.79421,-108.99689,-109.07079,-108.92302,28,149
41.72231,41.66720,41.77744,-108.84915,-108.92302,-108.77533,28,150
41.70537,41.65027,41.76047,-108.70151,-108.77533,-108.62772,28,151
41.68820,41.63312,41.74328,-108.55394,-108.62772,-108.48020,28,152
42.46527,42.40953,42.52102,-124.47824,-124.55380,-124.40266,29,46
42.47001,42.41426,42.52577,-124.32709,-124.40266,-124.25150,29,47
42.47454,42.41878,42.53030,-124.17590,-124.25150,-124.10030,29,48
42.47887,42.42311,42.53463,-124.02470,-124.10030,-123.94909,29,49
42.48297,42.42721,42.53874,-123.87347,-123.94909,-123.79785,29,50
42.48687,42.43110,42.54264,-123.72223,-123.79785,-123.64661,29,51
42.49055,42.43479,42.54633,-123.57098,-123.64661,-123.49534,29,52
42.49404,42.43826,42.54982,-123.41969,-123.49534,-123.34405,29,53
42.49730,42.44152,42.55308,-123.26840,-123.34405,-123.19274,29,54
42.50036,42.44458,42.55614,-123.11708,-123.19274,-123.04142,29,55
42.50321,42.44742,42.55900,-122.96576,-123.04142,-122.89008,29,56
42.50584,42.45005,42.56163,-122.81441,-122.89008,-122.73873,29,57
42.50826,42.45247,42.56405,-122.66306,-122.73873,-122.58737,29,58
42.51048,42.45469,42.56627,-122.51169,-122.58737,-122.43599,29,59
42.51247,42.45668,42.56827,-122.36029,-122.43599,-122.28460,29,60
42.51426,42.45846,42.57006,-122.20891,-122.28460,-122.13321,29,61
42.51584,42.46005,42.57164,-122.05751,-122.13321,-121.98180,29,62
42.51721,42.46142,42.57302,-121.90610,-121.98180,-121.83040,29,63
42.51837,42.46257,42.57417,-121.75470,-121.83040,-121.67899,29,64
42.51931,42.46352,42.57512,-121.60327,-121.67899,-121.52756,29,65
42.52005,42.46425,42.57586,-121.45184,-121.52756,-121.37614,29,66
42.52057,42.46478,42.57638,-121.30043,-121.37614,-121.22472,29,67
42.52089,42.46509,42.57669,-121.14900,-121.22472,-121.07329,29,68
42.52099,42.46519,42.57680,-120.99757,-121.07329,-120.92186,29,69
42.52088,42.46508,42.57669,-120.84615,-120.92186,-120.77043,29,70
42.52056,42.46476,42.57637,-120.69472,-120.77043,-120.61900,29,71
42.52003,42.46424,42.57584,-120.54329,-120.61900,-120.46758,29,72
42.51929,42.46350,42.57510,-120.39188,-120.46758,-120.31616,29,73
42.51833,42.46254,42.57414,-120.24045,-120.31616,-120.16475,29,74
42.51718,42.46138,42.57298,-120.08905,-120.16475,-120.01334,29,75
42.51580,42.46000,42.57160,-119.93764,-120.01334,-119.86194,29,76
42.51421,42.45842,42.57001,-119.78624,-119.86194,-119.71055,29,77
42.51242,42.45662,42.56821,-119.63486,-119.71055,-119.55916,29,78
42.51041,42.45461,42.56620,-119.48346,-119.55916,-119.40778,29,79
42.50819,42.45240,42.56398,-119.33209,-119.40778,-119.25642,29,80
42.50576,42.44997,42.56154,-119.18074,-119.25642,-119.10506,29,81
42.50311,42.44733,42.55890,-119.02939,-119.10506,-118.95373,29,82
42.50027,42.44448,42.55605,-118.87807,-118.95373,-118.80241,29,83
42.49720,42.44143,42.55299,-118.72675,-118.80241,-118.65110,29,84
42.49393,42.43815,42.54971,-118.57545,-118.65110,-118.49981,29,85
42.49045,42.43468,42.54622,-118.42416,-118.49981,-118.34854,29,86
42.48675,42.43098,42.54252,-118.27292,-118.34854,-118.19730,29,87
42.48284,42.42708,42.53861,-118.12167,-118.19730,-118.04606,29,88
42.47872,42.42297,42.53449,-117.97044,-118.04606,-117.89484,29,89
42.47440,42.41865,42.53016,-117.81924,-117.89484,-117.74365,29,90
42.46986,42.41411,42.52562,-117.66806,-117.74365,-117.59248,29,91
42.46512,42.40937,42.52086,-117.51691,-117.59248,-117.44135,29,92
42.46015,42.40441,42.51590,-117.36578,-117.44135,-117.29023,29,93
42.45498,42.39925,42.51073,-117.21468,-117.29023,-117.13914,29,94
42.44960,42.39388,42.50534,-117.06360,-117.13914,-116.98808,29,95
42.44402,42.38829,42.49975,-116.91255,-116.98808,-116.83704,29,96
42.43822,42.38250,42.49394,-116.76154,-116.83704,-116.68604,29,97
42.43221,42.37650,42.48793,-116.61053,-116.68604,-116.53506,29,98
42.42599,42.37028,42.48170,-116.45959,-116.53506,-116.38412,29,99
42.41956,42.36386,42.47527,-116.30865,-116.38412,-116.23322,29,100
42.41292,42.35723,42.46862,-116.15778,-116.23322,-116.08234,29,101
42.40607,42.35039,42.46177,-116.00691,-116.08234,-115.93150,29,102
42.39901,42.34333,42.45469,-115.85608,-115.93150,-115.78069,29,103
42.39175,42.33607,42.44742,-115.70529,-115.78069,-115.62992,29,104
42.38427,42.32860,42.43993,-115.55455,-115.62992,-115.47919,29,105
42.37658,42.32092,42.43224,-115.40384,-115.47919,-115.32851,29,106
42.36868,42.31303,42.42433,-115.25317,-115.32851,-115.17786,29,107
42.36057,42.30493,42.41622,-115.10254,-115.17786,-115.02724,29,108
42.35225,42.29662,42.40789,-114.95195,-115.02724,-114.87668,29,109
42.34373,42.28811,42.39936,-114.80141,-114.87668,-114.72616,29,110
42.33499,42.27938,42.39061,-114.65091,-114.72616,-114.57568,29,111
42.32605,42.27045,42.38167,-114.50046,-114.57568,-114.42525,29,112
42.31690,42.26130,42.37250,-114.35004,-114.42525,-114.27486,29,113
42.30754,42.25195,42.36313,-114.19968,-114.27486,-114.12452,29,114
42.29797,42.24239,42.35355,-114.04936,-114.12452,-113.97424,29,115
42.28819,42.23262,42.34376,-113.89911,-113.97424,-113.82400,29,116
42.27821,42.22265,42.33377,-113.74889,-113.82400,-113.67381,29,117
42.26801,42.21246,42.32356,-113.59872,-113.67381,-113.52367,29,118
42.25761,42.20207,42.31315,-113.44861,-113.52367,-113.37358,29,119
42.24699,42.19147,42.30253,-113.29855,-113.37358,-113.22355,29,120
42.23617,42.18066,42.29170,-113.14854,-113.22355,-113.07357,29,121
42.22515,42.16964,42.28066,-112.99860,-113.07357,-112.92365,29,122
42.21392,42.15842,42.26941,-112.84869,-112.92365,-112.77378,29,123
42.20247,42.14699,42.25796,-112.69887,-112.77378,-112.62398,29,124
42.19082,42.13535,42.24630,-112.54909,-112.62398,-112.47423,29,125
42.17897,42.12350,42.23443,-112.39937,-112.47423,-112.32454,29,126
42.16690,42.11144,42.22235,-112.24971,-112.32454,-112.17491,29,127
42.15462,42.09919,42.21007,-112.10011,-112.17491,-112.02534,29,128
42.14214,42.08672,42.19757,-111.95058,-112.02534,-111.87585,29,129
42.12946,42.07405,42.18488,-111.80112,-111.87585,-111.72641,29,130
42.11657,42.06117,42.17197,-111.65170,-111.72641,-111.57703,29,131
42.10347,42.04808,42.15886,-111.50237,-111.57703,-111.42773,29,132
42.09016,42.03479,42.14554,-111.35309,-111.42773,-111.27849,29,133
42.07666,42.02130,42.13202,-111.20389,-111.27849,-111.12932,29,134
42.06293,42.00759,42.11829,-111.05475,-111.12932,-110.98021,29,135
42.04902,41.99368,42.10435,-110.90567,-110.98021,-110.83117,29,136
42.03488,41.97956,42.09020,-110.75667,-110.83117,-110.68221,29,137
42.02055,41.96525,42.07586,-110.60774,-110.68221,-110.53332,29,138
42.00601,41.95072,42.06130,-110.45889,-110.53332,-110.38450,29,139
41.99127,41.93599,42.04654,-110.31010,-110.38450,-110.23575,29,140
41.97631,41.92105,42.03158,-110.16139,-110.23575,-110.08707,29,141
41.96115,41.90591,42.01641,-110.01276,-110.08707,-109.93848,29,142
41.94580,41.89057,42.00103,-109.86420,-109.93848,-109.78996,29,143
41.93023,41.87502,41.98545,-109.71573,-109.78996,-109.64153,29,144
41.91447,41.85927,41.96967,-109.56732,-109.64153,-109.49316,29,145
41.89849,41.84331,41.95368,-109.41901,-109.49316,-109.34488,29,146
41.88231,41.82714,41.93748,-109.27075,-109.34488,-109.19667,29,147
41.86593,41.81078,41.92109,-109.12259,-109.19667,-109.04855,29,148
